

🇨🇳央视频道,#genre#
Now_sport1,http://gat.xyys.site/cdnlive.php?mode=play;id=8cbf2050093158f49e865274e42fa03d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now_sport2,http://gat.xyys.site/cdnlive.php?mode=play;id=02da6957018e516b828ef580c104650c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now_sport3,http://gat.xyys.site/cdnlive.php?mode=play;id=0fcff3e0fedf5af5a33d82e3e438ebd2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now_sport4,http://gat.xyys.site/cdnlive.php?mode=play;id=af34620dac7a52bca3d1a6c58067d746;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now_sport5,http://gat.xyys.site/cdnlive.php?mode=play;id=60ff8b2657c750278de497e20d70edc7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now_sport6,http://gat.xyys.site/cdnlive.php?mode=play;id=523452f8fbeb5da7bd718a6631a8fd73;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now_sport7,http://gat.xyys.site/cdnlive.php?mode=play;id=17a732c4f5ea5e28a53e5977d9f954eb;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
智林體育,http://gat.xyys.site/cdnlive.php?mode=play;id=8656682010cf54ab80b0e747fc6c6dbe;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达体育1,http://gat.xyys.site/cdnlive.php?mode=play;id=95243f1030a854eab5305eccad5cf992;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达体育2,http://gat.xyys.site/cdnlive.php?mode=play;id=d54a490d192f5df591251218cd2a4d0f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达体育3,http://gat.xyys.site/cdnlive.php?mode=play;id=09112bc03a3a5b26b67643e087456c40;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达体育4,http://gat.xyys.site/cdnlive.php?mode=play;id=f85d688843fe5ac4bf011ce011aa7708;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天育乐,http://gat.xyys.site/cdnlive.php?mode=play;id=268cce58bafd54c699c3cdd490935654;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
纬来育乐,http://gat.xyys.site/cdnlive.php?mode=play;id=e3e0b1eec5b8586aa7cda1e4fa6a40bf;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
纬来体育,http://gat.xyys.site/cdnlive.php?mode=play;id=ba33792cfee059bba9a5c7cb30f3e319;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
纬来精采,http://gat.xyys.site/cdnlive.php?mode=play;id=fcc6570b048c530582a0e596d5508bff;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
FightSports,http://gat.xyys.site/cdnlive.php?mode=play;id=2a5995d47b1a52b387db23c58e5167a0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TNTSports1,http://gat.xyys.site/cdnlive.php?mode=play;id=53088691de5d513590f5fd0db26cb37d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TNTSports2,http://gat.xyys.site/cdnlive.php?mode=play;id=39f1e67244b9511f9c1eb954c403815e;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TNTSports3,http://gat.xyys.site/cdnlive.php?mode=play;id=8a4efe4f63505ca9bbb0ff4485622969;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TNTSports4,http://gat.xyys.site/cdnlive.php?mode=play;id=53cb11592c6457e3be95ea6e241b050b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SPOTV1,http://gat.xyys.site/cdnlive.php?mode=play;id=35a25bf7e8a952ec9cf22aa0b26bc0cc;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SPOTV2,http://gat.xyys.site/cdnlive.php?mode=play;id=719b078880245edeab2d9b4098e922e7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SkysportsF1,http://gat.xyys.site/cdnlive.php?mode=play;id=925f676a2322570e8aa8b39fc273d541;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SkysportsEPL,http://gat.xyys.site/cdnlive.php?mode=play;id=b6fd7be0bb4151d692418b3bf8e185a8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SkysportsMix,http://gat.xyys.site/cdnlive.php?mode=play;id=60e51b3486e55926bbcc0c0a876b2865;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SkysportsCricket,http://gat.xyys.site/cdnlive.php?mode=play;id=926ae26a75d8500ba0edbb6d3621e60c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SkysportsMainEvent,http://gat.xyys.site/cdnlive.php?mode=play;id=b823514ea0225211a69af7dba145c56b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-PremierLeague1,http://gat.xyys.site/cdnlive.php?mode=play;id=bb89405d4b785a86b2241581e22197d8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-PremierLeague2,http://gat.xyys.site/cdnlive.php?mode=play;id=223258c381f859ddb6d38919ede8fe21;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Grandstand,http://gat.xyys.site/cdnlive.php?mode=play;id=4d8d3c8374dc53499522d38d898f44c0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Football,http://gat.xyys.site/cdnlive.php?mode=play;id=e55f3022c81b5af0b5d861e811b1a48a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Sports,http://gat.xyys.site/cdnlive.php?mode=play;id=f2f661a6fbcb5e7cafb5a5025990b323;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
FUBO-Sports,http://gat.xyys.site/cdnlive.php?mode=play;id=ce14a716c2ae50ee9259c7b999454db2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-SportsPlus,http://gat.xyys.site/cdnlive.php?mode=play;id=25785dcb0af75e38b183d2a575fb12ae;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Badminton1,http://gat.xyys.site/cdnlive.php?mode=play;id=f976c609db7c57e08e9fa3f0ebe81f39;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Badminton2,http://gat.xyys.site/cdnlive.php?mode=play;id=7eee3a9c6d7e5a9fa55732502ceee8a1;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-arenaBalu,http://gat.xyys.site/cdnlive.php?mode=play;id=26739acef1b7543f909ad544ef188616;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-ArenaBola,http://gat.xyys.site/cdnlive.php?mode=play;id=e18b869dec4c5e9baf8915dffa8b7569;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Cricket,http://gat.xyys.site/cdnlive.php?mode=play;id=e5208dcc26ad5836b28c2dc72f8f02ed;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Golf,http://gat.xyys.site/cdnlive.php?mode=play;id=4e7bb75b22505d91a140e55b028bcbf0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Arena,http://gat.xyys.site/cdnlive.php?mode=play;id=3909a43bbacd56c5b3930af948c84f0a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
astro-Arena2,http://gat.xyys.site/cdnlive.php?mode=play;id=c6e0cee05a815b2ca82615bc7bfae8ae;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
DAZN1,http://gat.xyys.site/cdnlive.php?mode=play;id=e1f4582faac8580baa7d9f9ec7a373b6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
DAZN2,http://gat.xyys.site/cdnlive.php?mode=play;id=80db7b188d6258f0afe7ab1e31fdba21;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
NBATV,http://gat.xyys.site/cdnlive.php?mode=play;id=3c14b98cf34051c0b23645b8a5c09a6b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
NBA1,http://gat.xyys.site/cdnlive.php?mode=play;id=96fd06094354544881a5c9eb567fb43c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
NBA2,http://gat.xyys.site/cdnlive.php?mode=play;id=0302b3d7b9155e759251548b00fd7b9c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
NBA3,http://gat.xyys.site/cdnlive.php?mode=play;id=55e46a49905950a389b1343a96d57444;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
JSPORTS1,http://gat.xyys.site/cdnlive.php?mode=play;id=0a64a09b06bb59b29a0b52b9d87137ce;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
JSPORTS2,http://gat.xyys.site/cdnlive.php?mode=play;id=e86795111c8a56878cb77f1cecc3b22f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
JSPORTS3,http://gat.xyys.site/cdnlive.php?mode=play;id=db59945e1f285efa88239d386d1396ac;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
JSPORTS4,http://gat.xyys.site/cdnlive.php?mode=play;id=efca6e5a663c503c9ea9ac25a53d88c4;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SkyTennis+,http://gat.xyys.site/cdnlive.php?mode=play;id=8735da8bb08856849fdf9291485be7d2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
SkyTennis,http://gat.xyys.site/cdnlive.php?mode=play;id=f88e49e4690750f3853b7f268ac2cf3a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
ESPN,http://gat.xyys.site/cdnlive.php?mode=play;id=c38c41b3b9975f1586a17ee4457042e2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
ESPN2,http://gat.xyys.site/cdnlive.php?mode=play;id=91c409fd588250329f1d62b32c6a2b62;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
博斯运动1,http://gat.xyys.site/cdnlive.php?mode=play;id=eb4c3dbc76a55728b9f3e200754afea2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
博斯运动2,http://gat.xyys.site/cdnlive.php?mode=play;id=537b5c5f93fe5f6a863d102e29698fa3;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
博斯高球1,http://gat.xyys.site/cdnlive.php?mode=play;id=2a694376acac5640b61f69f9667594e4;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
博斯高球2,http://gat.xyys.site/cdnlive.php?mode=play;id=e5b380a6fe905c82897b9b5cf4bf2722;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
博斯网球,http://gat.xyys.site/cdnlive.php?mode=play;id=581f7080ac1d542486c8f079c20bea63;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
博斯无限,http://gat.xyys.site/cdnlive.php?mode=play;id=cc9a32713ed152c2b047ddfdd6a05370;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
博斯无限2,http://gat.xyys.site/cdnlive.php?mode=play;id=34458b76efb05f3bbd6ba0699b3894da;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
搏斯魅力,http://gat.xyys.site/cdnlive.php?mode=play;id=3f5ad7d927ff5d6493297b9a6d86b34a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
咪咕体育,#genre#
赛事睛彩竞技,http://feilong123.vip/409990236/iptv/gdy.php?id=18
赛事睛彩竞技,http://feilong123.vip/409990236/iptv/gdy.php?id=24
赛事睛彩篮球,http://feilong123.vip/409990236/iptv/gdy.php?id=2
赛事睛彩篮球,http://feilong123.vip/409990236/iptv/gdy.php?id=23
赛事睛彩青少,http://feilong123.vip/409990236/iptv/gdy.php?id=1
赛事睛彩广场,http://feilong123.vip/409990236/iptv/gdy.php?id=3
赛事睛彩广场,http://feilong123.vip/409990236/iptv/gdy.php?id=20
赛事咪咕播01,http://feilong123.vip/409990236/iptv/gdy.php?id=6
赛事咪咕播02,http://feilong123.vip/409990236/iptv/gdy.php?id=5
赛事咪咕播03,http://feilong123.vip/409990236/iptv/gdy.php?id=8
赛事咪咕播04,http://feilong123.vip/409990236/iptv/gdy.php?id=9
赛事咪咕播05,http://feilong123.vip/409990236/iptv/gdy.php?id=17
赛事咪咕播06,http://feilong123.vip/409990236/iptv/gdy.php?id=10
赛事咪咕播07,http://feilong123.vip/409990236/iptv/gdy.php?id=11
赛事咪咕播08,http://feilong123.vip/409990236/iptv/gdy.php?id=13
赛事咪咕播09,http://feilong123.vip/409990236/iptv/gdy.php?id=12
赛事咪咕播10,http://feilong123.vip/409990236/iptv/gdy.php?id=21
赛事咪咕播11,http://feilong123.vip/409990236/iptv/gdy.php?id=45
赛事咪咕播12,http://feilong123.vip/409990236/iptv/gdy.php?id=36
赛事咪咕播13,http://feilong123.vip/409990236/iptv/gdy.php?id=25
赛事咪咕播14,http://feilong123.vip/409990236/iptv/gdy.php?id=26
赛事咪咕播15,http://feilong123.vip/409990236/iptv/gdy.php?id=27
赛事咪咕播16,http://feilong123.vip/409990236/iptv/gdy.php?id=14
赛事咪咕播17,http://feilong123.vip/409990236/iptv/gdy.php?id=28
赛事咪咕播18,http://feilong123.vip/409990236/iptv/gdy.php?id=29
赛事咪咕播19,http://feilong123.vip/409990236/iptv/gdy.php?id=30
赛事咪咕播20,http://feilong123.vip/409990236/iptv/gdy.php?id=31
赛事咪咕播21,http://feilong123.vip/409990236/iptv/gdy.php?id=32
赛事咪咕播22,http://feilong123.vip/409990236/iptv/gdy.php?id=15
赛事咪咕播23,http://feilong123.vip/409990236/iptv/gdy.php?id=34
赛事咪咕播24,http://feilong123.vip/409990236/iptv/gdy.php?id=35
赛事咪咕播25,http://feilong123.vip/409990236/iptv/gdy.php?id=37
赛事咪咕播26,http://feilong123.vip/409990236/iptv/gdy.php?id=38
赛事咪咕播27,http://feilong123.vip/409990236/iptv/gdy.php?id=39
赛事咪咕播28,http://feilong123.vip/409990236/iptv/gdy.php?id=40
赛事咪咕播29,http://feilong123.vip/409990236/iptv/gdy.php?id=41
赛事咪咕播30,http://feilong123.vip/409990236/iptv/gdy.php?id=42
赛事咪咕播31,http://feilong123.vip/409990236/iptv/gdy.php?id=43
赛事咪咕播32,http://feilong123.vip/409990236/iptv/gdy.php?id=44
赛事咪咕播33,http://feilong123.vip/409990236/iptv/gdy.php?id=22
赛事咪咕播34,http://feilong123.vip/409990236/iptv/gdy.php?id=16
赛事咪咕播35,http://feilong123.vip/409990236/iptv/gdy.php?id=19
赛事咪咕播36,http://feilong123.vip/409990236/iptv/gdy.php?id=4
赛事咪咕播4k,http://feilong123.vip/409990236/iptv/gdy.php?id=7
赛事咪咕播4k,http://feilong123.vip/409990236/iptv/gdy.php?id=46
赛事至臻视界,http://feilong123.vip/409990236/iptv/gdy.php?id=47
少儿频道,#genre#
NickJr,http://gat.xyys.site/cdnlive.php?mode=play;id=03296de45ab958989b2df6e64f38f1ed;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Nickelodeon,http://gat.xyys.site/cdnlive.php?mode=play;id=bc11e9fb5a4e5034a1fc11203482de23;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
DreamWorks梦工场动漫,http://gat.xyys.site/cdnlive.php?mode=play;id=5419f14ed0f65f60a5566e417f085d73;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
MOMO親子,http://gat.xyys.site/cdnlive.php?mode=play;id=b48858332dd554bb87f0f62ff2d3e977;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
經典卡通,http://gat.xyys.site/cdnlive.php?mode=play;id=336d853a91315373b82eb13deeb7ef50;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
精选动漫,http://gat.xyys.site/cdnlive.php?mode=play;id=e6247ce71ddc5a968f2f0a4a819f44ed;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
霹靂布袋戲,http://gat.xyys.site/cdnlive.php?mode=play;id=534abc9a3ece5b768d977fa0045514df;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
金光布袋戲,http://gat.xyys.site/cdnlive.php?mode=play;id=681d1870bf6e5db694a627ce28328b28;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
經典迪士尼,http://gat.xyys.site/cdnlive.php?mode=play;id=http%3A%2F%2Fjtds.88168138.xyz%2FmaguidanA.php%3Fid%3D20330;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
哆啦A夢,http://gat.xyys.site/cdnlive.php?mode=play;id=4a1aea1a9db7552c8d341b4b24928d68;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
DuckTV兒童卡通,http://gat.xyys.site/cdnlive.php?mode=play;id=e1aa1906e2b055c59945d4d41530de29;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
东森Yoyo,http://gat.xyys.site/cdnlive.php?mode=play;id=e5f6e3e55f545f988bfc05f222c12761;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9G
综合频道,#genre#
ViuTV,http://gat.xyys.site/cdnlive.php?mode=play;id=5d7aea0542755786b42da05c47ee49c4;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
HOY76,http://gat.xyys.site/cdnlive.php?mode=play;id=d0bba93d747550fe85a4463fddcbf264;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
HOY77,http://gat.xyys.site/cdnlive.php?mode=play;id=a87fa11c9ff45c3ca595eda4876bbe70;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
HOY78,http://gat.xyys.site/cdnlive.php?mode=play;id=a97ec0ee20f45b2d943425ed235a4254;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
RTHK31,http://gat.xyys.site/cdnlive.php?mode=play;id=ae9a42a3b8885fc1b16d1dc3507b2dfb;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
RTHK32,http://gat.xyys.site/cdnlive.php?mode=play;id=f40ab29993f15e5bbbbaae666136abba;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB1,http://gat.xyys.site/cdnlive.php?mode=play;id=b9e2aa61f1705bcf89e2e47a35c8e6e8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBJ1,http://gat.xyys.site/cdnlive.php?mode=play;id=b9cad3c84fa650afa9b0e331f6ec4219;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBE,http://gat.xyys.site/cdnlive.php?mode=play;id=436da767f1025e259e128ae75f4ede93;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now紫金,http://gat.xyys.site/cdnlive.php?mode=play;id=b56887c891545c35850d84c42da80218;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB-EYT,http://gat.xyys.site/cdnlive.php?mode=play;id=c537ad0d9ceb57b3a8ff9216fe932985;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB-Music,http://gat.xyys.site/cdnlive.php?mode=play;id=af6dc833843b5f4e9ba97918d7b5aaaa;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB-Sports,http://gat.xyys.site/cdnlive.php?mode=play;id=185a42ac7a6c5291a91e67ea38015837;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB-金曲,http://gat.xyys.site/cdnlive.php?mode=play;id=3595e262e279520c967aa1621e46da63;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
新加坡M5,http://gat.xyys.site/cdnlive.php?mode=play;id=7b3ae44709c956dca347350dfcc55ccc;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
MediaCorpU,http://gat.xyys.site/cdnlive.php?mode=play;id=fffb3f4479c553abb7bfd0a1cdbc8494;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
新加坡M8,http://gat.xyys.site/cdnlive.php?mode=play;id=c1e40813ecbf5a72b6f1878f14315dc5;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
八度空间(新加坡),http://gat.xyys.site/cdnlive.php?mode=play;id=40e6ac2195755a2a9e700dbeb57558c3;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
东森超视34.5,http://gat.xyys.site/cdnlive.php?mode=play;id=11bd8ed84b955f588bdc4e3b7c778b9c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
东森美洲,http://gat.xyys.site/cdnlive.php?mode=play;id=f7f018ba3b055cddb02b651a38cfe9bd;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBSHD,http://gat.xyys.site/cdnlive.php?mode=play;id=7f7f7e3e1e6651749c5ad27abdd4fa33;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBS欢乐,http://gat.xyys.site/cdnlive.php?mode=play;id=d67eaf32f8a857fdaac50e3afdd6cba3;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBS亚洲,http://gat.xyys.site/cdnlive.php?mode=play;id=34516350e49c5f8cb6adffd8343b44c0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBS精采,http://gat.xyys.site/cdnlive.php?mode=play;id=aabee36bbe3053bea25ee6fae888d99e;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBS综艺,http://gat.xyys.site/cdnlive.php?mode=play;id=4df2840da48a531a81f11ad62379f210;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
八大综合,http://gat.xyys.site/cdnlive.php?mode=play;id=670f6e7fe95759a69f68a8b64d52427a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民视台湾,http://gat.xyys.site/cdnlive.php?mode=play;id=0850619f4de8521caaf4ab4d9593100d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民事第一,http://gat.xyys.site/cdnlive.php?mode=play;id=5c26bdbaeb7358028df7053a23387940;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民事综艺,http://gat.xyys.site/cdnlive.php?mode=play;id=e73d530a9a745be184cdab01a09f3d3a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民视旅遊,http://gat.xyys.site/cdnlive.php?mode=play;id=48858280cbff5694990831f75c93d919;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民视影剧,http://gat.xyys.site/cdnlive.php?mode=play;id=c18686262ed5536cb833becc5b7b0dea;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
台视综合,http://gat.xyys.site/cdnlive.php?mode=play;id=f5b4577583e05c9098df683f1df0f739;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中视经典,http://gat.xyys.site/cdnlive.php?mode=play;id=ef46ecfe15875d18b01958bc74791f39;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华艺中文,http://gat.xyys.site/cdnlive.php?mode=play;id=d378ecc013ad55bc91840facc2dfbf3a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达影剧,http://gat.xyys.site/cdnlive.php?mode=play;id=fc333d394248561083bd5087b354d274;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达娱乐,http://gat.xyys.site/cdnlive.php?mode=play;id=57364e1e84ef5583b84704dc4f56ceae;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达日韩,http://gat.xyys.site/cdnlive.php?mode=play;id=901063f5cc7e58e0a869f0427243689b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达综合,http://gat.xyys.site/cdnlive.php?mode=play;id=9c7fd04c570f59e38246fc5a1f5f4160;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天国际,http://gat.xyys.site/cdnlive.php?mode=play;id=e10ce113af0b5530a6012d4b792395d9;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天卡通,http://gat.xyys.site/cdnlive.php?mode=play;id=ed92125566465b3ab1543bb716fc809d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天综合,http://gat.xyys.site/cdnlive.php?mode=play;id=8d286b87935d5cbf911f0de8273354de;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天欢乐,http://gat.xyys.site/cdnlive.php?mode=play;id=8bedd3aaf6fe54b5aafe96e6dd9d7ef4;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱尔达生活旅游,http://gat.xyys.site/cdnlive.php?mode=play;id=95791b4040195446b196b8c8f128d7c9;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
BBC_Earth,http://gat.xyys.site/cdnlive.php?mode=play;id=8063ac34a0e35ad1b1cf8ce1103ae6f6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
BBC_Lifestyle,http://gat.xyys.site/cdnlive.php?mode=play;id=7af07617e59c501296018dc0fef1db7f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天资讯,http://gat.xyys.site/cdnlive.php?mode=play;id=0888c01f3e84529c8e2cc500cf056eaa;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天日本,http://gat.xyys.site/cdnlive.php?mode=play;id=c409e32f2dc9566e8635ac9068830659;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
娛樂百分百,http://gat.xyys.site/cdnlive.php?mode=play;id=e8af942fef6a5a25bf7da1d784945815;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
綜藝大贏家,http://gat.xyys.site/cdnlive.php?mode=play;id=aeac1366898955829112117ee65ddf76;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
韓流美食料理秀,http://gat.xyys.site/cdnlive.php?mode=play;id=6ce2f5b79a5657c68c998b58030b4b51;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
影迷數位紀實,http://gat.xyys.site/cdnlive.php?mode=play;id=653851641b5e523daedd47624ad14b61;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
MagellanTV頻道,http://gat.xyys.site/cdnlive.php?mode=play;id=2b0b5bfb261a51babf86681876ddbece;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
HISTORY历史,http://gat.xyys.site/cdnlive.php?mode=play;id=4d210366f315504484adcc159abc91a2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TV5MONDESTYLEHD,http://gat.xyys.site/cdnlive.php?mode=play;id=4a92ec4131f956359ec6c1cb2792e2c8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
CNEX視納華仁紀實,http://gat.xyys.site/cdnlive.php?mode=play;id=ca4408c0df385374a180188ff0678c30;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
ASIA亚洲旅游,http://gat.xyys.site/cdnlive.php?mode=play;id=ba0f99012964503f82d713ba67078172;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
DaVinci達文西頻道,http://gat.xyys.site/cdnlive.php?mode=play;id=bf8b822496fc51779bd41c474493d080;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
